COUNTDUMS,halfyear,f0LNGDP,f1LNGDP,f2LNGDP,f3LNGDP,f4LNGDP,f5LNGDP,f6LNGDP,f7LNGDP,f8LNGDP,f9LNGDP,f10LNGDP,CRISIS,l1LNGDP,l2LNGDP,l3LNGDP,l4LNGDP,l1CRISIS,l2CRISIS,l3CRISIS,l4CRISIS
20,71,1248.963146256571,1250.630307119281,1250.263509777276,1251.484585829593,1253.295664493955,1255.992456471455,1257.846134502123,1259.460552743188,1261.272104849209,1264.075282129536,1266.973781902793,0,1247.003417145384,1244.605160976574,1241.626016601783,1241.001309910172,0,0,0,8
20,72,1250.630307119281,1250.263509777276,1251.484585829593,1253.295664493955,1255.992456471455,1257.846134502123,1259.460552743188,1261.272104849209,1264.075282129536,1266.973781902793,1268.079224054233,0,1248.963146256571,1247.003417145384,1244.605160976574,1241.626016601783,0,0,0,0
20,73,1250.263509777276,1251.484585829593,1253.295664493955,1255.992456471455,1257.846134502123,1259.460552743188,1261.272104849209,1264.075282129536,1266.973781902793,1268.079224054233,1268.29645264758,0,1250.630307119281,1248.963146256571,1247.003417145384,1244.605160976574,0,0,0,0
20,74,1251.484585829593,1253.295664493955,1255.992456471455,1257.846134502123,1259.460552743188,1261.272104849209,1264.075282129536,1266.973781902793,1268.079224054233,1268.29645264758,1269.500258447102,0,1250.263509777276,1250.630307119281,1248.963146256571,1247.003417145384,0,0,0,0
20,75,1253.295664493955,1255.992456471455,1257.846134502123,1259.460552743188,1261.272104849209,1264.075282129536,1266.973781902793,1268.079224054233,1268.29645264758,1269.500258447102,1270.817083059188,0,1251.484585829593,1250.263509777276,1250.630307119281,1248.963146256571,0,0,0,0
20,76,1255.992456471455,1257.846134502123,1259.460552743188,1261.272104849209,1264.075282129536,1266.973781902793,1268.079224054233,1268.29645264758,1269.500258447102,1270.817083059188,1271.48186659944,0,1253.295664493955,1251.484585829593,1250.263509777276,1250.630307119281,0,0,0,0
20,77,1257.846134502123,1259.460552743188,1261.272104849209,1264.075282129536,1266.973781902793,1268.079224054233,1268.29645264758,1269.500258447102,1270.817083059188,1271.48186659944,1272.263172631916,0,1255.992456471455,1253.295664493955,1251.484585829593,1250.263509777276,0,0,0,0
20,78,1259.460552743188,1261.272104849209,1264.075282129536,1266.973781902793,1268.079224054233,1268.29645264758,1269.500258447102,1270.817083059188,1271.48186659944,1272.263172631916,1274.231448960175,0,1257.846134502123,1255.992456471455,1253.295664493955,1251.484585829593,0,0,0,0
20,79,1261.272104849209,1264.075282129536,1266.973781902793,1268.079224054233,1268.29645264758,1269.500258447102,1270.817083059188,1271.48186659944,1272.263172631916,1274.231448960175,1276.461494292361,0,1259.460552743188,1257.846134502123,1255.992456471455,1253.295664493955,0,0,0,0
20,80,1264.075282129536,1266.973781902793,1268.079224054233,1268.29645264758,1269.500258447102,1270.817083059188,1271.48186659944,1272.263172631916,1274.231448960175,1276.461494292361,1278.119481325243,0,1261.272104849209,1259.460552743188,1257.846134502123,1255.992456471455,0,0,0,0
20,81,1266.973781902793,1268.079224054233,1268.29645264758,1269.500258447102,1270.817083059188,1271.48186659944,1272.263172631916,1274.231448960175,1276.461494292361,1278.119481325243,1279.271437255489,0,1264.075282129536,1261.272104849209,1259.460552743188,1257.846134502123,0,0,0,0
20,82,1268.079224054233,1268.29645264758,1269.500258447102,1270.817083059188,1271.48186659944,1272.263172631916,1274.231448960175,1276.461494292361,1278.119481325243,1279.271437255489,1280.902175659876,0,1266.973781902793,1264.075282129536,1261.272104849209,1259.460552743188,0,0,0,0
20,83,1268.29645264758,1269.500258447102,1270.817083059188,1271.48186659944,1272.263172631916,1274.231448960175,1276.461494292361,1278.119481325243,1279.271437255489,1280.902175659876,1284.013088780024,0,1268.079224054233,1266.973781902793,1264.075282129536,1261.272104849209,0,0,0,0
20,84,1269.500258447102,1270.817083059188,1271.48186659944,1272.263172631916,1274.231448960175,1276.461494292361,1278.119481325243,1279.271437255489,1280.902175659876,1284.013088780024,1285.874592228915,0,1268.29645264758,1268.079224054233,1266.973781902793,1264.075282129536,0,0,0,0
20,85,1270.817083059188,1271.48186659944,1272.263172631916,1274.231448960175,1276.461494292361,1278.119481325243,1279.271437255489,1280.902175659876,1284.013088780024,1285.874592228915,1287.475365395336,0,1269.500258447102,1268.29645264758,1268.079224054233,1266.973781902793,0,0,0,0
20,86,1271.48186659944,1272.263172631916,1274.231448960175,1276.461494292361,1278.119481325243,1279.271437255489,1280.902175659876,1284.013088780024,1285.874592228915,1287.475365395336,1289.520149909982,0,1270.817083059188,1269.500258447102,1268.29645264758,1268.079224054233,0,0,0,0
20,87,1272.263172631916,1274.231448960175,1276.461494292361,1278.119481325243,1279.271437255489,1280.902175659876,1284.013088780024,1285.874592228915,1287.475365395336,1289.520149909982,1288.314281534728,0,1271.48186659944,1270.817083059188,1269.500258447102,1268.29645264758,0,0,0,0
20,88,1274.231448960175,1276.461494292361,1278.119481325243,1279.271437255489,1280.902175659876,1284.013088780024,1285.874592228915,1287.475365395336,1289.520149909982,1288.314281534728,1284.35798923643,0,1272.263172631916,1271.48186659944,1270.817083059188,1269.500258447102,0,0,0,0
20,89,1276.461494292361,1278.119481325243,1279.271437255489,1280.902175659876,1284.013088780024,1285.874592228915,1287.475365395336,1289.520149909982,1288.314281534728,1284.35798923643,1281.836735966398,0,1274.231448960175,1272.263172631916,1271.48186659944,1270.817083059188,0,0,0,0
20,90,1278.119481325243,1279.271437255489,1280.902175659876,1284.013088780024,1285.874592228915,1287.475365395336,1289.520149909982,1288.314281534728,1284.35798923643,1281.836735966398,1282.497451873096,0,1276.461494292361,1274.231448960175,1272.263172631916,1271.48186659944,0,0,0,0
20,91,1279.271437255489,1280.902175659876,1284.013088780024,1285.874592228915,1287.475365395336,1289.520149909982,1288.314281534728,1284.35798923643,1281.836735966398,1282.497451873096,1286.950472429834,0,1278.119481325243,1276.461494292361,1274.231448960175,1272.263172631916,0,0,0,0
20,92,1280.902175659876,1284.013088780024,1285.874592228915,1287.475365395336,1289.520149909982,1288.314281534728,1284.35798923643,1281.836735966398,1282.497451873096,1286.950472429834,1290.066758091966,0,1279.271437255489,1278.119481325243,1276.461494292361,1274.231448960175,0,0,0,0
20,93,1284.013088780024,1285.874592228915,1287.475365395336,1289.520149909982,1288.314281534728,1284.35798923643,1281.836735966398,1282.497451873096,1286.950472429834,1290.066758091966,1290.234616997028,0,1280.902175659876,1279.271437255489,1278.119481325243,1276.461494292361,0,0,0,0
20,94,1285.874592228915,1287.475365395336,1289.520149909982,1288.314281534728,1284.35798923643,1281.836735966398,1282.497451873096,1286.950472429834,1290.066758091966,1290.234616997028,1289.554700643793,0,1284.013088780024,1280.902175659876,1279.271437255489,1278.119481325243,0,0,0,0
20,95,1287.475365395336,1289.520149909982,1288.314281534728,1284.35798923643,1281.836735966398,1282.497451873096,1286.950472429834,1290.066758091966,1290.234616997028,1289.554700643793,1290.581062042811,0,1285.874592228915,1284.013088780024,1280.902175659876,1279.271437255489,0,0,0,0
20,96,1289.520149909982,1288.314281534728,1284.35798923643,1281.836735966398,1282.497451873096,1286.950472429834,1290.066758091966,1290.234616997028,1289.554700643793,1290.581062042811,1290.156532297547,0,1287.475365395336,1285.874592228915,1284.013088780024,1280.902175659876,0,0,0,0
20,97,1288.314281534728,1284.35798923643,1281.836735966398,1282.497451873096,1286.950472429834,1290.066758091966,1290.234616997028,1289.554700643793,1290.581062042811,1290.156532297547,1290.820944661877,4,1289.520149909982,1287.475365395336,1285.874592228915,1284.013088780024,0,0,0,0
20,98,1284.35798923643,1281.836735966398,1282.497451873096,1286.950472429834,1290.066758091966,1290.234616997028,1289.554700643793,1290.581062042811,1290.156532297547,1290.820944661877,1292.414852759711,7,1288.314281534728,1289.520149909982,1287.475365395336,1285.874592228915,4,0,0,0
20,99,1281.836735966398,1282.497451873096,1286.950472429834,1290.066758091966,1290.234616997028,1289.554700643793,1290.581062042811,1290.156532297547,1290.820944661877,1292.414852759711,1293.607836523421,5,1284.35798923643,1288.314281534728,1289.520149909982,1287.475365395336,7,4,0,0
20,100,1282.497451873096,1286.950472429834,1290.066758091966,1290.234616997028,1289.554700643793,1290.581062042811,1290.156532297547,1290.820944661877,1292.414852759711,1293.607836523421,1294.921465022243,4,1281.836735966398,1284.35798923643,1288.314281534728,1289.520149909982,5,7,4,0
20,101,1286.950472429834,1290.066758091966,1290.234616997028,1289.554700643793,1290.581062042811,1290.156532297547,1290.820944661877,1292.414852759711,1293.607836523421,1294.921465022243,1297.143758048894,3,1282.497451873096,1281.836735966398,1284.35798923643,1288.314281534728,4,5,7,4
20,102,1290.066758091966,1290.234616997028,1289.554700643793,1290.581062042811,1290.156532297547,1290.820944661877,1292.414852759711,1293.607836523421,1294.921465022243,1297.143758048894,1299.622730349686,2,1286.950472429834,1282.497451873096,1281.836735966398,1284.35798923643,3,4,5,7
20,103,1290.234616997028,1289.554700643793,1290.581062042811,1290.156532297547,1290.820944661877,1292.414852759711,1293.607836523421,1294.921465022243,1297.143758048894,1299.622730349686,,0,1290.066758091966,1286.950472429834,1282.497451873096,1281.836735966398,2,3,4,5
20,104,1289.554700643793,1290.581062042811,1290.156532297547,1290.820944661877,1292.414852759711,1293.607836523421,1294.921465022243,1297.143758048894,1299.622730349686,,,0,1290.234616997028,1290.066758091966,1286.950472429834,1282.497451873096,0,2,3,4
20,105,1290.581062042811,1290.156532297547,1290.820944661877,1292.414852759711,1293.607836523421,1294.921465022243,1297.143758048894,1299.622730349686,,,,0,1289.554700643793,1290.234616997028,1290.066758091966,1286.950472429834,0,0,2,3
20,106,1290.156532297547,1290.820944661877,1292.414852759711,1293.607836523421,1294.921465022243,1297.143758048894,1299.622730349686,,,,,0,1290.581062042811,1289.554700643793,1290.234616997028,1290.066758091966,0,0,0,2
20,107,1290.820944661877,1292.414852759711,1293.607836523421,1294.921465022243,1297.143758048894,1299.622730349686,,,,,,,1290.156532297547,1290.581062042811,1289.554700643793,1290.234616997028,0,0,0,0
20,108,1292.414852759711,1293.607836523421,1294.921465022243,1297.143758048894,1299.622730349686,,,,,,,,1290.820944661877,1290.156532297547,1290.581062042811,1289.554700643793,,0,0,0
20,109,1293.607836523421,1294.921465022243,1297.143758048894,1299.622730349686,,,,,,,,,1292.414852759711,1290.820944661877,1290.156532297547,1290.581062042811,,,0,0
20,110,1294.921465022243,1297.143758048894,1299.622730349686,,,,,,,,,,1293.607836523421,1292.414852759711,1290.820944661877,1290.156532297547,,,,0
20,111,1297.143758048894,1299.622730349686,,,,,,,,,,,1294.921465022243,1293.607836523421,1292.414852759711,1290.820944661877,,,,
20,112,1299.622730349686,,,,,,,,,,,,1297.143758048894,1294.921465022243,1293.607836523421,1292.414852759711,,,,
21,41,1237.729221496265,1239.14679894548,1239.762453660797,1240.642579369543,1238.483383017287,1236.638622349943,1238.678370699744,1239.791829470207,1241.08411355639,1243.520987115044,1245.4258362453,0,1235.601225781386,1233.14575343541,1231.863780150765,1231.442821850369,0,0,0,0
21,42,1239.14679894548,1239.762453660797,1240.642579369543,1238.483383017287,1236.638622349943,1238.678370699744,1239.791829470207,1241.08411355639,1243.520987115044,1245.4258362453,1246.185643706497,0,1237.729221496265,1235.601225781386,1233.14575343541,1231.863780150765,0,0,0,0
21,43,1239.762453660797,1240.642579369543,1238.483383017287,1236.638622349943,1238.678370699744,1239.791829470207,1241.08411355639,1243.520987115044,1245.4258362453,1246.185643706497,1247.443876427507,0,1239.14679894548,1237.729221496265,1235.601225781386,1233.14575343541,0,0,0,0
21,44,1240.642579369543,1238.483383017287,1236.638622349943,1238.678370699744,1239.791829470207,1241.08411355639,1243.520987115044,1245.4258362453,1246.185643706497,1247.443876427507,1247.454792661883,0,1239.762453660797,1239.14679894548,1237.729221496265,1235.601225781386,0,0,0,0
21,45,1238.483383017287,1236.638622349943,1238.678370699744,1239.791829470207,1241.08411355639,1243.520987115044,1245.4258362453,1246.185643706497,1247.443876427507,1247.454792661883,1248.340845764257,0,1240.642579369543,1239.762453660797,1239.14679894548,1237.729221496265,0,0,0,0
21,46,1236.638622349943,1238.678370699744,1239.791829470207,1241.08411355639,1243.520987115044,1245.4258362453,1246.185643706497,1247.443876427507,1247.454792661883,1248.340845764257,1249.773932543541,0,1238.483383017287,1240.642579369543,1239.762453660797,1239.14679894548,0,0,0,0
21,47,1238.678370699744,1239.791829470207,1241.08411355639,1243.520987115044,1245.4258362453,1246.185643706497,1247.443876427507,1247.454792661883,1248.340845764257,1249.773932543541,1251.652957868796,0,1236.638622349943,1238.483383017287,1240.642579369543,1239.762453660797,0,0,0,0
21,48,1239.791829470207,1241.08411355639,1243.520987115044,1245.4258362453,1246.185643706497,1247.443876427507,1247.454792661883,1248.340845764257,1249.773932543541,1251.652957868796,1253.505421545553,0,1238.678370699744,1236.638622349943,1238.483383017287,1240.642579369543,0,0,0,0
21,49,1241.08411355639,1243.520987115044,1245.4258362453,1246.185643706497,1247.443876427507,1247.454792661883,1248.340845764257,1249.773932543541,1251.652957868796,1253.505421545553,1255.882714600338,0,1239.791829470207,1238.678370699744,1236.638622349943,1238.483383017287,0,0,0,0
21,50,1243.520987115044,1245.4258362453,1246.185643706497,1247.443876427507,1247.454792661883,1248.340845764257,1249.773932543541,1251.652957868796,1253.505421545553,1255.882714600338,1258.220041355627,0,1241.08411355639,1239.791829470207,1238.678370699744,1236.638622349943,0,0,0,0
21,51,1245.4258362453,1246.185643706497,1247.443876427507,1247.454792661883,1248.340845764257,1249.773932543541,1251.652957868796,1253.505421545553,1255.882714600338,1258.220041355627,1260.342886104783,0,1243.520987115044,1241.08411355639,1239.791829470207,1238.678370699744,0,0,0,0
21,52,1246.185643706497,1247.443876427507,1247.454792661883,1248.340845764257,1249.773932543541,1251.652957868796,1253.505421545553,1255.882714600338,1258.220041355627,1260.342886104783,1259.832817153002,0,1245.4258362453,1243.520987115044,1241.08411355639,1239.791829470207,0,0,0,0
21,53,1247.443876427507,1247.454792661883,1248.340845764257,1249.773932543541,1251.652957868796,1253.505421545553,1255.882714600338,1258.220041355627,1260.342886104783,1259.832817153002,1259.082948583236,0,1246.185643706497,1245.4258362453,1243.520987115044,1241.08411355639,0,0,0,0
21,54,1247.454792661883,1248.340845764257,1249.773932543541,1251.652957868796,1253.505421545553,1255.882714600338,1258.220041355627,1260.342886104783,1259.832817153002,1259.082948583236,1258.892960160803,0,1247.443876427507,1246.185643706497,1245.4258362453,1243.520987115044,0,0,0,0
21,55,1248.340845764257,1249.773932543541,1251.652957868796,1253.505421545553,1255.882714600338,1258.220041355627,1260.342886104783,1259.832817153002,1259.082948583236,1258.892960160803,1259.451652283541,0,1247.454792661883,1247.443876427507,1246.185643706497,1245.4258362453,0,0,0,0
21,56,1249.773932543541,1251.652957868796,1253.505421545553,1255.882714600338,1258.220041355627,1260.342886104783,1259.832817153002,1259.082948583236,1258.892960160803,1259.451652283541,1258.034418408439,0,1248.340845764257,1247.454792661883,1247.443876427507,1246.185643706497,0,0,0,0
21,57,1251.652957868796,1253.505421545553,1255.882714600338,1258.220041355627,1260.342886104783,1259.832817153002,1259.082948583236,1258.892960160803,1259.451652283541,1258.034418408439,1258.692224702373,0,1249.773932543541,1248.340845764257,1247.454792661883,1247.443876427507,0,0,0,0
21,58,1253.505421545553,1255.882714600338,1258.220041355627,1260.342886104783,1259.832817153002,1259.082948583236,1258.892960160803,1259.451652283541,1258.034418408439,1258.692224702373,1259.560815227267,0,1251.652957868796,1249.773932543541,1248.340845764257,1247.454792661883,0,0,0,0
21,59,1255.882714600338,1258.220041355627,1260.342886104783,1259.832817153002,1259.082948583236,1258.892960160803,1259.451652283541,1258.034418408439,1258.692224702373,1259.560815227267,1259.662224973147,0,1253.505421545553,1251.652957868796,1249.773932543541,1248.340845764257,0,0,0,0
21,60,1258.220041355627,1260.342886104783,1259.832817153002,1259.082948583236,1258.892960160803,1259.451652283541,1258.034418408439,1258.692224702373,1259.560815227267,1259.662224973147,1260.432676269396,0,1255.882714600338,1253.505421545553,1251.652957868796,1249.773932543541,0,0,0,0
21,61,1260.342886104783,1259.832817153002,1259.082948583236,1258.892960160803,1259.451652283541,1258.034418408439,1258.692224702373,1259.560815227267,1259.662224973147,1260.432676269396,1260.198464446366,0,1258.220041355627,1255.882714600338,1253.505421545553,1251.652957868796,0,0,0,0
21,62,1259.832817153002,1259.082948583236,1258.892960160803,1259.451652283541,1258.034418408439,1258.692224702373,1259.560815227267,1259.662224973147,1260.432676269396,1260.198464446366,1261.330667901358,0,1260.342886104783,1258.220041355627,1255.882714600338,1253.505421545553,0,0,0,0
21,63,1259.082948583236,1258.892960160803,1259.451652283541,1258.034418408439,1258.692224702373,1259.560815227267,1259.662224973147,1260.432676269396,1260.198464446366,1261.330667901358,1261.279577379239,0,1259.832817153002,1260.342886104783,1258.220041355627,1255.882714600338,0,0,0,0
21,64,1258.892960160803,1259.451652283541,1258.034418408439,1258.692224702373,1259.560815227267,1259.662224973147,1260.432676269396,1260.198464446366,1261.330667901358,1261.279577379239,1261.344116691407,0,1259.082948583236,1259.832817153002,1260.342886104783,1258.220041355627,0,0,0,0
21,65,1259.451652283541,1258.034418408439,1258.692224702373,1259.560815227267,1259.662224973147,1260.432676269396,1260.198464446366,1261.330667901358,1261.279577379239,1261.344116691407,1262.860793603489,0,1258.892960160803,1259.082948583236,1259.832817153002,1260.342886104783,0,0,0,0
21,66,1258.034418408439,1258.692224702373,1259.560815227267,1259.662224973147,1260.432676269396,1260.198464446366,1261.330667901358,1261.279577379239,1261.344116691407,1262.860793603489,1265.155707175126,0,1259.451652283541,1258.892960160803,1259.082948583236,1259.832817153002,0,0,0,0
21,67,1258.692224702373,1259.560815227267,1259.662224973147,1260.432676269396,1260.198464446366,1261.330667901358,1261.279577379239,1261.344116691407,1262.860793603489,1265.155707175126,1266.65019374858,0,1258.034418408439,1259.451652283541,1258.892960160803,1259.082948583236,0,0,0,0
21,68,1259.560815227267,1259.662224973147,1260.432676269396,1260.198464446366,1261.330667901358,1261.279577379239,1261.344116691407,1262.860793603489,1265.155707175126,1266.65019374858,1266.28093276005,0,1258.692224702373,1258.034418408439,1259.451652283541,1258.892960160803,0,0,0,0
21,69,1259.662224973147,1260.432676269396,1260.198464446366,1261.330667901358,1261.279577379239,1261.344116691407,1262.860793603489,1265.155707175126,1266.65019374858,1266.28093276005,1267.340224163392,0,1259.560815227267,1258.692224702373,1258.034418408439,1259.451652283541,0,0,0,0
21,70,1260.432676269396,1260.198464446366,1261.330667901358,1261.279577379239,1261.344116691407,1262.860793603489,1265.155707175126,1266.65019374858,1266.28093276005,1267.340224163392,1269.945623615554,0,1259.662224973147,1259.560815227267,1258.692224702373,1258.034418408439,0,0,0,0
21,71,1260.198464446366,1261.330667901358,1261.279577379239,1261.344116691407,1262.860793603489,1265.155707175126,1266.65019374858,1266.28093276005,1267.340224163392,1269.945623615554,1271.425023660425,0,1260.432676269396,1259.662224973147,1259.560815227267,1258.692224702373,0,0,0,0
21,72,1261.330667901358,1261.279577379239,1261.344116691407,1262.860793603489,1265.155707175126,1266.65019374858,1266.28093276005,1267.340224163392,1269.945623615554,1271.425023660425,1273.2822220556,0,1260.198464446366,1260.432676269396,1259.662224973147,1259.560815227267,0,0,0,0
21,73,1261.279577379239,1261.344116691407,1262.860793603489,1265.155707175126,1266.65019374858,1266.28093276005,1267.340224163392,1269.945623615554,1271.425023660425,1273.2822220556,1273.530225160311,0,1261.330667901358,1260.198464446366,1260.432676269396,1259.662224973147,0,0,0,0
21,74,1261.344116691407,1262.860793603489,1265.155707175126,1266.65019374858,1266.28093276005,1267.340224163392,1269.945623615554,1271.425023660425,1273.2822220556,1273.530225160311,1273.332429327832,0,1261.279577379239,1261.330667901358,1260.198464446366,1260.432676269396,0,0,0,0
21,75,1262.860793603489,1265.155707175126,1266.65019374858,1266.28093276005,1267.340224163392,1269.945623615554,1271.425023660425,1273.2822220556,1273.530225160311,1273.332429327832,1273.765961877133,0,1261.344116691407,1261.279577379239,1261.330667901358,1260.198464446366,0,0,0,0
21,76,1265.155707175126,1266.65019374858,1266.28093276005,1267.340224163392,1269.945623615554,1271.425023660425,1273.2822220556,1273.530225160311,1273.332429327832,1273.765961877133,1273.285663258078,0,1262.860793603489,1261.344116691407,1261.279577379239,1261.330667901358,0,0,0,0
21,77,1266.65019374858,1266.28093276005,1267.340224163392,1269.945623615554,1271.425023660425,1273.2822220556,1273.530225160311,1273.332429327832,1273.765961877133,1273.285663258078,1272.898492813523,0,1265.155707175126,1262.860793603489,1261.344116691407,1261.279577379239,0,0,0,0
21,78,1266.28093276005,1267.340224163392,1269.945623615554,1271.425023660425,1273.2822220556,1273.530225160311,1273.332429327832,1273.765961877133,1273.285663258078,1272.898492813523,1275.02839980945,0,1266.65019374858,1265.155707175126,1262.860793603489,1261.344116691407,0,0,0,0
21,79,1267.340224163392,1269.945623615554,1271.425023660425,1273.2822220556,1273.530225160311,1273.332429327832,1273.765961877133,1273.285663258078,1272.898492813523,1275.02839980945,1276.142478856152,0,1266.28093276005,1266.65019374858,1265.155707175126,1262.860793603489,0,0,0,0
21,80,1269.945623615554,1271.425023660425,1273.2822220556,1273.530225160311,1273.332429327832,1273.765961877133,1273.285663258078,1272.898492813523,1275.02839980945,1276.142478856152,1276.7009843142,0,1267.340224163392,1266.28093276005,1266.65019374858,1265.155707175126,0,0,0,0
21,81,1271.425023660425,1273.2822220556,1273.530225160311,1273.332429327832,1273.765961877133,1273.285663258078,1272.898492813523,1275.02839980945,1276.142478856152,1276.7009843142,1278.897881811987,0,1269.945623615554,1267.340224163392,1266.28093276005,1266.65019374858,0,0,0,0
21,82,1273.2822220556,1273.530225160311,1273.332429327832,1273.765961877133,1273.285663258078,1272.898492813523,1275.02839980945,1276.142478856152,1276.7009843142,1278.897881811987,1280.864958927098,0,1271.425023660425,1269.945623615554,1267.340224163392,1266.28093276005,0,0,0,0
21,83,1273.530225160311,1273.332429327832,1273.765961877133,1273.285663258078,1272.898492813523,1275.02839980945,1276.142478856152,1276.7009843142,1278.897881811987,1280.864958927098,1282.8224849423,0,1273.2822220556,1271.425023660425,1269.945623615554,1267.340224163392,0,0,0,0
21,84,1273.332429327832,1273.765961877133,1273.285663258078,1272.898492813523,1275.02839980945,1276.142478856152,1276.7009843142,1278.897881811987,1280.864958927098,1282.8224849423,1285.046570643395,0,1273.530225160311,1273.2822220556,1271.425023660425,1269.945623615554,0,0,0,0
21,85,1273.765961877133,1273.285663258078,1272.898492813523,1275.02839980945,1276.142478856152,1276.7009843142,1278.897881811987,1280.864958927098,1282.8224849423,1285.046570643395,1287.11480539818,0,1273.332429327832,1273.530225160311,1273.2822220556,1271.425023660425,0,0,0,0
21,86,1273.285663258078,1272.898492813523,1275.02839980945,1276.142478856152,1276.7009843142,1278.897881811987,1280.864958927098,1282.8224849423,1285.046570643395,1287.11480539818,1288.69531450202,0,1273.765961877133,1273.332429327832,1273.530225160311,1273.2822220556,0,0,0,0
21,87,1272.898492813523,1275.02839980945,1276.142478856152,1276.7009843142,1278.897881811987,1280.864958927098,1282.8224849423,1285.046570643395,1287.11480539818,1288.69531450202,1290.014503144811,0,1273.285663258078,1273.765961877133,1273.332429327832,1273.530225160311,0,0,0,0
21,88,1275.02839980945,1276.142478856152,1276.7009843142,1278.897881811987,1280.864958927098,1282.8224849423,1285.046570643395,1287.11480539818,1288.69531450202,1290.014503144811,1288.407250288278,0,1272.898492813523,1273.285663258078,1273.765961877133,1273.332429327832,0,0,0,0
21,89,1276.142478856152,1276.7009843142,1278.897881811987,1280.864958927098,1282.8224849423,1285.046570643395,1287.11480539818,1288.69531450202,1290.014503144811,1288.407250288278,1286.916841841541,0,1275.02839980945,1272.898492813523,1273.285663258078,1273.765961877133,0,0,0,0
21,90,1276.7009843142,1278.897881811987,1280.864958927098,1282.8224849423,1285.046570643395,1287.11480539818,1288.69531450202,1290.014503144811,1288.407250288278,1286.916841841541,1288.212875468745,0,1276.142478856152,1275.02839980945,1272.898492813523,1273.285663258078,0,0,0,0
21,91,1278.897881811987,1280.864958927098,1282.8224849423,1285.046570643395,1287.11480539818,1288.69531450202,1290.014503144811,1288.407250288278,1286.916841841541,1288.212875468745,1290.047111548092,0,1276.7009843142,1276.142478856152,1275.02839980945,1272.898492813523,0,0,0,0
21,92,1280.864958927098,1282.8224849423,1285.046570643395,1287.11480539818,1288.69531450202,1290.014503144811,1288.407250288278,1286.916841841541,1288.212875468745,1290.047111548092,1291.252711460506,0,1278.897881811987,1276.7009843142,1276.142478856152,1275.02839980945,0,0,0,0
21,93,1282.8224849423,1285.046570643395,1287.11480539818,1288.69531450202,1290.014503144811,1288.407250288278,1286.916841841541,1288.212875468745,1290.047111548092,1291.252711460506,1292.309414295077,0,1280.864958927098,1278.897881811987,1276.7009843142,1276.142478856152,0,0,0,0
21,94,1285.046570643395,1287.11480539818,1288.69531450202,1290.014503144811,1288.407250288278,1286.916841841541,1288.212875468745,1290.047111548092,1291.252711460506,1292.309414295077,1292.767981918719,0,1282.8224849423,1280.864958927098,1278.897881811987,1276.7009843142,0,0,0,0
21,95,1287.11480539818,1288.69531450202,1290.014503144811,1288.407250288278,1286.916841841541,1288.212875468745,1290.047111548092,1291.252711460506,1292.309414295077,1292.767981918719,1293.004210688161,0,1285.046570643395,1282.8224849423,1280.864958927098,1278.897881811987,0,0,0,0
21,96,1288.69531450202,1290.014503144811,1288.407250288278,1286.916841841541,1288.212875468745,1290.047111548092,1291.252711460506,1292.309414295077,1292.767981918719,1293.004210688161,1293.946650074083,2,1287.11480539818,1285.046570643395,1282.8224849423,1280.864958927098,0,0,0,0
21,97,1290.014503144811,1288.407250288278,1286.916841841541,1288.212875468745,1290.047111548092,1291.252711460506,1292.309414295077,1292.767981918719,1293.004210688161,1293.946650074083,1295.014394187626,4,1288.69531450202,1287.11480539818,1285.046570643395,1282.8224849423,2,0,0,0
21,98,1288.407250288278,1286.916841841541,1288.212875468745,1290.047111548092,1291.252711460506,1292.309414295077,1292.767981918719,1293.004210688161,1293.946650074083,1295.014394187626,1295.834406386962,3,1290.014503144811,1288.69531450202,1287.11480539818,1285.046570643395,4,2,0,0
21,99,1286.916841841541,1288.212875468745,1290.047111548092,1291.252711460506,1292.309414295077,1292.767981918719,1293.004210688161,1293.946650074083,1295.014394187626,1295.834406386962,1296.451075275433,1,1288.407250288278,1290.014503144811,1288.69531450202,1287.11480539818,3,4,2,0
21,100,1288.212875468745,1290.047111548092,1291.252711460506,1292.309414295077,1292.767981918719,1293.004210688161,1293.946650074083,1295.014394187626,1295.834406386962,1296.451075275433,1297.853103401217,0,1286.916841841541,1288.407250288278,1290.014503144811,1288.69531450202,1,3,4,2
21,101,1290.047111548092,1291.252711460506,1292.309414295077,1292.767981918719,1293.004210688161,1293.946650074083,1295.014394187626,1295.834406386962,1296.451075275433,1297.853103401217,1297.790923875675,0,1288.212875468745,1286.916841841541,1288.407250288278,1290.014503144811,0,1,3,4
21,102,1291.252711460506,1292.309414295077,1292.767981918719,1293.004210688161,1293.946650074083,1295.014394187626,1295.834406386962,1296.451075275433,1297.853103401217,1297.790923875675,1298.103348023416,0,1290.047111548092,1288.212875468745,1286.916841841541,1288.407250288278,0,0,1,3
21,103,1292.309414295077,1292.767981918719,1293.004210688161,1293.946650074083,1295.014394187626,1295.834406386962,1296.451075275433,1297.853103401217,1297.790923875675,1298.103348023416,,0,1291.252711460506,1290.047111548092,1288.212875468745,1286.916841841541,0,0,0,1
21,104,1292.767981918719,1293.004210688161,1293.946650074083,1295.014394187626,1295.834406386962,1296.451075275433,1297.853103401217,1297.790923875675,1298.103348023416,,,0,1292.309414295077,1291.252711460506,1290.047111548092,1288.212875468745,0,0,0,0
